load,apparent_temperature,temperature,humidity,dew_point,wind_speed,cloud_cover,hour,day,month,dayofweek,is_weekend
2025.9678,31.458,31.458,0.441,16.569,0.1365,0.462,0,16,5,3,0
1973.7107,31.371375,31.371375,0.443625,16.55325,0.168,0.462,0,16,5,3,0
1952.2169,31.28475,31.28475,0.44625,16.5375,0.1995,0.462,0,16,5,3,0
1952.2169,31.198125,31.198125,0.448875,16.52175,0.231,0.462,0,16,5,3,0
1884.1617,31.1115,31.1115,0.4515,16.506,0.2625,0.462,1,16,5,3,0
1885.5612,31.219125,31.145625,0.45675,16.7475,0.29925,0.462,1,16,5,3,0
1894.9697,31.32675,31.17975,0.462,16.989,0.336,0.462,1,16,5,3,0
1897.3314,31.434375,31.213875,0.46725,17.2305,0.37275,0.462,1,16,5,3,0
1935.5742,31.542,31.248,0.4725,17.472,0.4095,0.462,2,16,5,3,0
1970.9275,31.6575,31.2585,0.480375,17.72925,0.4095,0.462,2,16,5,3,0
1967.1902,31.773,31.269,0.48825,17.9865,0.4095,0.462,2,16,5,3,0
1980.0807,31.8885,31.2795,0.496125,18.24375,0.4095,0.462,2,16,5,3,0
1963.4565,32.004,31.29,0.504,18.501,0.4095,0.462,3,16,5,3,0
1951.7126,31.9725,31.255875,0.506625,18.50625,0.37275,0.462,3,16,5,3,0
1951.7126,31.941,31.22175,0.50925,18.5115,0.336,0.462,3,16,5,3,0
1949.351,31.9095,31.187625,0.511875,18.51675,0.29925,0.462,3,16,5,3,0
1913.251,31.878,31.1535,0.5145,18.522,0.2625,0.462,4,16,5,3,0
1872.4968,31.628625,30.891,0.522375,18.535125,1.152375,0.462,4,16,5,3,0
1792.8649,31.37925,30.6285,0.53025,18.54825,2.04225,0.462,4,16,5,3,0
1783.5632,31.129875,30.366,0.538125,18.561375,2.932125,0.462,4,16,5,3,0
1744.3104,30.8805,30.1035,0.546,18.5745,3.822,0.462,5,16,5,3,0
1764.9952,30.597,29.791125,0.5565,18.598125,4.475625,0.501375,5,16,5,3,0
1726.2865,30.3135,29.47875,0.567,18.62175,5.12925,0.54075,5,16,5,3,0
1677.8899,30.03,29.166375,0.5775,18.645375,5.782875,0.580125,5,16,5,3,0
1589.9001,29.7465,28.854,0.588,18.669,6.4365,0.6195,6,16,5,3,0
1592.0355,29.5365,28.604625,0.5985,18.7845,5.882625,0.679875,6,16,5,3,0
1598.684,29.3265,28.35525,0.609,18.9,5.32875,0.74025,6,16,5,3,0
1633.0393,29.1165,28.105875,0.6195,19.0155,4.774875,0.800625,6,16,5,3,0
1511.0184,28.9065,27.8565,0.63,19.131,4.221,0.861,7,16,5,3,0
1465.9297,28.4025,27.51525,0.653625,19.36725,3.698625,0.87675,7,16,5,3,0
1514.7491,27.8985,27.174,0.67725,19.6035,3.17625,0.8925,7,16,5,3,0
1503.4512,27.3945,26.83275,0.700875,19.83975,2.653875,0.90825,7,16,5,3,0
1458.1687,26.8905,26.4915,0.7245,20.076,2.1315,0.924,8,16,5,3,0
1474.999,26.919375,26.504625,0.72975,20.215125,1.766625,0.90825,8,16,5,3,0
1481.9204,26.94825,26.51775,0.735,20.35425,1.40175,0.8925,8,16,5,3,0
1484.3394,26.977125,26.530875,0.74025,20.493375,1.036875,0.87675,8,16,5,3,0
1546.1237,27.006,26.544,0.7455,20.6325,0.672,0.861,9,16,5,3,0
1604.5344,27.911625,27.171375,0.721875,20.650875,0.56175,0.82425,9,16,5,3,0
1656.3265,28.81725,27.79875,0.69825,20.66925,0.4515,0.7875,9,16,5,3,0
1632.2665,29.722875,28.426125,0.674625,20.687625,0.34125,0.75075,9,16,5,3,0
1698.9231,30.6285,29.0535,0.651,20.706,0.231,0.714,10,16,5,3,0
1711.6426,31.31625,29.738625,0.62475,20.587875,0.4095,0.693,10,16,5,3,0
1733.8762,32.004,30.42375,0.5985,20.46975,0.588,0.672,10,16,5,3,0
1747.2571,32.69175,31.108875,0.57225,20.351625,0.7665,0.651,10,16,5,3,0
1736.2493,33.3795,31.794,0.546,20.2335,0.945,0.63,11,16,5,3,0
1708.5339,33.8205,32.34,0.522375,19.973625,1.21275,0.63,11,16,5,3,0
1713.2339,34.2615,32.886,0.49875,19.71375,1.4805,0.63,11,16,5,3,0
1713.679,34.7025,33.432,0.475125,19.453875,1.74825,0.63,11,16,5,3,0
1705.5927,35.1435,33.978,0.4515,19.194,2.016,0.63,12,16,5,3,0
1710.3652,35.3325,34.3455,0.433125,18.80025,2.23125,0.609,12,16,5,3,0
1708.5833,35.5215,34.713,0.41475,18.4065,2.4465,0.588,12,16,5,3,0
1701.2399,35.7105,35.0805,0.396375,18.01275,2.66175,0.567,12,16,5,3,0
1685.0883,35.8995,35.448,0.378,17.619,2.877,0.546,13,16,5,3,0
1685.0883,35.9835,35.534625,0.378,17.5875,2.94,0.543375,13,16,5,3,0
1689.9556,36.0675,35.62125,0.378,17.556,3.003,0.54075,13,16,5,3,0
1699.0288,36.1515,35.707875,0.378,17.5245,3.066,0.538125,13,16,5,3,0
1703.7637,36.2355,35.7945,0.378,17.493,3.129,0.5355,14,16,5,3,0
1703.039,36.3405,35.69475,0.3885,17.889375,3.094875,0.553875,14,16,5,3,0
1708.9641,36.4455,35.595,0.399,18.28575,3.06075,0.57225,14,16,5,3,0
1699.8909,36.5505,35.49525,0.4095,18.682125,3.026625,0.590625,14,16,5,3,0
1695.0236,36.6555,35.3955,0.42,19.0785,2.9925,0.609,15,16,5,3,0
1710.2764,36.60825,35.30625,0.42525,19.16775,3.173625,0.609,15,16,5,3,0
1710.2689,36.561,35.217,0.4305,19.257,3.35475,0.609,15,16,5,3,0
1710.2689,36.51375,35.12775,0.43575,19.34625,3.535875,0.609,15,16,5,3,0
1709.6443,36.4665,35.0385,0.441,19.4355,3.717,0.609,16,16,5,3,0
1709.6443,36.558375,35.041125,0.443625,19.56675,3.71175,0.590625,16,16,5,3,0
1709.6443,36.65025,35.04375,0.44625,19.698,3.7065,0.57225,16,16,5,3,0
1728.2443,36.742125,35.046375,0.448875,19.82925,3.70125,0.553875,16,16,5,3,0
1725.5372,36.834,35.049,0.4515,19.9605,3.696,0.5355,17,16,5,3,0
1740.9519,36.77625,34.88625,0.459375,20.152125,3.604125,0.49875,17,16,5,3,0
1802.726,36.7185,34.7235,0.46725,20.34375,3.51225,0.462,17,16,5,3,0
1754.2701,36.66075,34.56075,0.475125,20.535375,3.420375,0.42525,17,16,5,3,0
1772.7119,36.603,34.398,0.483,20.727,3.3285,0.3885,18,16,5,3,0
1770.3058,36.505875,34.36125,0.483,20.645625,3.231375,0.357,18,16,5,3,0
1769.001,36.40875,34.3245,0.483,20.56425,3.13425,0.3255,18,16,5,3,0
1769.001,36.311625,34.28775,0.483,20.482875,3.037125,0.294,18,16,5,3,0
1794.8174,36.2145,34.251,0.483,20.4015,2.94,0.2625,19,16,5,3,0
1773.8561,35.833875,34.306125,0.462,19.616625,2.919,0.24675,19,16,5,3,0
1768.8699,35.45325,34.36125,0.441,18.83175,2.898,0.231,19,16,5,3,0
1753.7046,35.072625,34.416375,0.42,18.046875,2.877,0.21525,19,16,5,3,0
1815.4838,34.692,34.4715,0.399,17.262,2.856,0.1995,20,16,5,3,0
1794.8898,34.626375,34.461,0.38325,16.56375,2.659125,0.1995,20,16,5,3,0
1764.3207,34.56075,34.4505,0.3675,15.8655,2.46225,0.1995,20,16,5,3,0
1751.0524,34.495125,34.44,0.35175,15.16725,2.265375,0.1995,20,16,5,3,0
1917.399,34.4295,34.4295,0.336,14.469,2.0685,0.1995,21,16,5,3,0
1917.399,34.3455,34.3455,0.338625,14.497875,1.764,0.1785,21,16,5,3,0
1917.399,34.2615,34.2615,0.34125,14.52675,1.4595,0.1575,21,16,5,3,0
1897.2596,34.1775,34.1775,0.343875,14.555625,1.155,0.1365,21,16,5,3,0
2175.025,34.0935,34.0935,0.3465,14.5845,0.8505,0.1155,22,16,5,3,0
2162.826,33.90975,33.90975,0.349125,14.6055,0.65625,0.0945,22,16,5,3,0
2144.4177,33.726,33.726,0.35175,14.6265,0.462,0.0735,22,16,5,3,0
2133.7637,33.54225,33.54225,0.354375,14.6475,0.26775,0.0525,22,16,5,3,0
2206.3633,33.3585,33.3585,0.357,14.6685,0.0735,0.0315,23,16,5,3,0
2138.4348,33.6,31.3425,0.525,19.425,2.163,0.315,23,16,5,3,0
2136.073,33.6,31.185,0.525,19.215,2.163,0.294,23,16,5,3,0
2125.4187,33.3375,31.0275,0.525,19.005,2.163,0.3045,23,16,5,3,0
1980.4076,31.773,31.773,0.42,15.708,0.105,0.021,0,17,5,4,0
2004.419,31.649625,31.649625,0.42525,15.8025,0.102375,0.042,0,17,5,4,0
2004.1185,31.52625,31.52625,0.4305,15.897,0.09975,0.063,0,17,5,4,0
1962.4058,31.402875,31.402875,0.43575,15.9915,0.097125,0.084,0,17,5,4,0
1906.7662,31.2795,31.2795,0.441,16.086,0.0945,0.105,1,17,5,4,0
1901.0682,31.030125,31.01175,0.448875,16.1805,0.09975,0.128625,1,17,5,4,0
1884.5844,30.78075,30.744,0.45675,16.275,0.105,0.15225,1,17,5,4,0
1876.4327,30.531375,30.47625,0.464625,16.3695,0.11025,0.175875,1,17,5,4,0
1816.1089,30.282,30.2085,0.4725,16.464,0.1155,0.1995,2,17,5,4,0
1818.9242,30.184875,30.090375,0.475125,16.461375,0.160125,0.231,2,17,5,4,0
1814.3712,30.08775,29.97225,0.47775,16.45875,0.20475,0.2625,2,17,5,4,0
1814.3712,29.990625,29.854125,0.480375,16.456125,0.249375,0.294,2,17,5,4,0
1761.6067,29.8935,29.736,0.483,16.4535,0.294,0.3255,3,17,5,4,0
1761.6067,29.922375,29.76225,0.483,16.482375,0.44625,0.359625,3,17,5,4,0
1764.0128,29.95125,29.7885,0.483,16.51125,0.5985,0.39375,3,17,5,4,0
1780.5264,29.980125,29.81475,0.483,16.540125,0.75075,0.427875,3,17,5,4,0
1754.576,30.009,29.841,0.483,16.569,0.903,0.462,4,17,5,4,0
1734.9158,29.9355,29.738625,0.48825,16.613625,0.821625,0.427875,4,17,5,4,0
1740.6606,29.862,29.63625,0.4935,16.65825,0.74025,0.39375,4,17,5,4,0
1729.4646,29.7885,29.533875,0.49875,16.702875,0.658875,0.359625,4,17,5,4,0
1667.628,29.715,29.4315,0.504,16.7475,0.5775,0.3255,5,17,5,4,0
1628.8234,29.57325,29.250375,0.50925,16.771125,1.220625,0.3255,5,17,5,4,0
1615.2605,29.4315,29.06925,0.5145,16.79475,1.86375,0.3255,5,17,5,4,0
1616.6221,29.28975,28.888125,0.51975,16.818375,2.506875,0.3255,5,17,5,4,0
1574.0106,29.148,28.707,0.525,16.842,3.15,0.3255,6,17,5,4,0
1552.1034,29.103375,28.546875,0.543375,17.25675,3.045,0.399,6,17,5,4,0
1551.9424,29.05875,28.38675,0.56175,17.6715,2.94,0.4725,6,17,5,4,0
1556.0242,29.014125,28.226625,0.580125,18.08625,2.835,0.546,6,17,5,4,0
1548.3333,28.9695,28.0665,0.5985,18.501,2.73,0.6195,7,17,5,4,0
1548.3333,29.0535,28.027125,0.622125,19.0365,2.527875,0.6615,7,17,5,4,0
1581.2601,29.1375,27.98775,0.64575,19.572,2.32575,0.7035,7,17,5,4,0
1580.0748,29.2215,27.948375,0.669375,20.1075,2.123625,0.7455,7,17,5,4,0
1629.4073,29.3055,27.909,0.693,20.643,1.9215,0.7875,8,17,5,4,0
1596.9052,29.691375,28.205625,0.685125,20.761125,1.9635,0.7455,8,17,5,4,0
1597.8177,30.07725,28.50225,0.67725,20.87925,2.0055,0.7035,8,17,5,4,0
1631.6992,30.463125,28.798875,0.669375,20.997375,2.0475,0.6615,8,17,5,4,0
1643.004,30.849,29.0955,0.6615,21.1155,2.0895,0.6195,9,17,5,4,0
1666.571,31.612875,29.73075,0.643125,21.1785,1.819125,0.546,9,17,5,4,0
1683.2582,32.37675,30.366,0.62475,21.2415,1.54875,0.4725,9,17,5,4,0
1687.7628,33.140625,31.00125,0.606375,21.3045,1.278375,0.399,9,17,5,4,0
1746.7491,33.9045,31.6365,0.588,21.3675,1.008,0.3255,10,17,5,4,0
1779.2911,34.1145,32.206125,0.55125,20.66925,0.90825,0.294,10,17,5,4,0
1806.7362,34.3245,32.77575,0.5145,19.971,0.8085,0.2625,10,17,5,4,0
1811.0817,34.5345,33.345375,0.47775,19.27275,0.70875,0.231,10,17,5,4,0
1835.8406,34.7445,33.915,0.441,18.5745,0.609,0.1995,11,17,5,4,0
1773.6118,35.112,34.348125,0.42525,18.375,1.199625,0.1995,11,17,5,4,0
1768.0796,35.4795,34.78125,0.4095,18.1755,1.79025,0.1995,11,17,5,4,0
1772.9924,35.847,35.214375,0.39375,17.976,2.380875,0.1995,11,17,5,4,0
1758.5187,36.2145,35.6475,0.378,17.7765,2.9715,0.1995,12,17,5,4,0
1783.1908,36.883875,35.93625,0.385875,18.330375,2.900625,0.231,12,17,5,4,0
1795.5103,37.55325,36.225,0.39375,18.88425,2.82975,0.2625,12,17,5,4,0
1814.447,38.222625,36.51375,0.401625,19.438125,2.758875,0.294,12,17,5,4,0
1819.9181,38.892,36.8025,0.4095,19.992,2.688,0.3255,13,17,5,4,0
1795.9652,38.941875,36.8445,0.4095,19.992,2.349375,0.399,13,17,5,4,0
1832.0107,38.99175,36.8865,0.4095,19.992,2.01075,0.4725,13,17,5,4,0
1770.0791,39.041625,36.9285,0.4095,19.992,1.672125,0.546,13,17,5,4,0
1827.8098,39.0915,36.9705,0.4095,19.992,1.3335,0.6195,14,17,5,4,0
1781.2802,38.76075,36.726375,0.412125,19.931625,1.262625,0.6615,14,17,5,4,0
1771.1459,38.43,36.48225,0.41475,19.87125,1.19175,0.7035,14,17,5,4,0
1769.861,38.09925,36.238125,0.417375,19.810875,1.120875,0.7455,14,17,5,4,0
1875.9841,37.7685,35.994,0.42,19.7505,1.05,0.7875,15,17,5,4,0
1829.4001,36.442875,34.71825,0.459375,19.8975,1.2075,0.7875,15,17,5,4,0
1814.4413,35.11725,33.4425,0.49875,20.0445,1.365,0.7875,15,17,5,4,0
1795.631,33.791625,32.16675,0.538125,20.1915,1.5225,0.7875,15,17,5,4,0
1778.5762,32.466,30.891,0.5775,20.3385,1.68,0.7875,16,17,5,4,0
1778.0225,31.161375,29.81475,0.637875,20.832,1.472625,0.821625,16,17,5,4,0
1756.1759,29.85675,28.7385,0.69825,21.3255,1.26525,0.85575,16,17,5,4,0
1661.8381,28.552125,27.66225,0.758625,21.819,1.057875,0.889875,16,17,5,4,0
1619.7617,27.2475,26.586,0.819,22.3125,0.8505,0.924,17,17,5,4,0
1666.8667,27.36825,26.67525,0.826875,22.55925,1.157625,0.924,17,17,5,4,0
1677.9536,27.489,26.7645,0.83475,22.806,1.46475,0.924,17,17,5,4,0
1670.757,27.60975,26.85375,0.842625,23.05275,1.771875,0.924,17,17,5,4,0
1700.256,27.7305,26.943,0.8505,23.2995,2.079,0.924,18,17,5,4,0
1708.3845,28.216125,27.153,0.83475,23.139375,2.207625,0.889875,18,17,5,4,0
1669.356,28.70175,27.363,0.819,22.97925,2.33625,0.85575,18,17,5,4,0
1789.713,29.187375,27.573,0.80325,22.819125,2.464875,0.821625,18,17,5,4,0
1815.7083,29.673,27.783,0.7875,22.659,2.5935,0.7875,19,17,5,4,0
1815.7007,29.547,27.827625,0.753375,21.945,2.800875,0.7875,19,17,5,4,0
1790.3955,29.421,27.87225,0.71925,21.231,3.00825,0.7875,19,17,5,4,0
1769.2966,29.295,27.916875,0.685125,20.517,3.215625,0.7875,19,17,5,4,0
1746.039,29.169,27.9615,0.651,19.803,3.423,0.7875,20,17,5,4,0
1635.1406,28.371,27.42075,0.65625,19.364625,2.748375,0.7875,20,17,5,4,0
1623.8909,27.573,26.88,0.6615,18.92625,2.07375,0.7875,20,17,5,4,0
1487.416,26.775,26.33925,0.66675,18.487875,1.399125,0.7875,20,17,5,4,0
1373.0779,25.977,25.7985,0.672,18.0495,0.7245,0.7875,21,17,5,4,0
1349.2439,25.47825,25.27875,0.69825,18.21225,1.37025,0.7875,21,17,5,4,0
1341.58,24.9795,24.759,0.7245,18.375,2.016,0.7875,21,17,5,4,0
1340.3176,24.48075,24.23925,0.75075,18.53775,2.66175,0.7875,21,17,5,4,0
1264.9784,23.982,23.7195,0.777,18.7005,3.3075,0.7875,22,17,5,4,0
1209.3948,23.863875,23.590875,0.7875,18.745125,3.798375,0.78225,22,17,5,4,0
1209.3948,23.74575,23.46225,0.798,18.78975,4.28925,0.777,22,17,5,4,0
1199.2957,23.627625,23.333625,0.8085,18.834375,4.780125,0.77175,22,17,5,4,0
1194.0547,23.5095,23.205,0.819,18.879,5.271,0.7665,23,17,5,4,0
1307.0878,22.8375,26.019,0.8505,19.6875,2.163,0.6615,23,17,5,4,0
1328.544,23.1,25.9875,0.8295,19.95,2.163,0.6195,23,17,5,4,0
1328.544,23.3625,25.9665,0.8295,19.95,2.163,0.5985,23,17,5,4,0
1258.3694,23.9085,23.6145,0.798,18.8685,0.966,0.7875,0,18,5,5,1
1255.9504,23.919,23.625,0.795375,18.8685,1.168125,0.7875,0,18,5,5,1
1255.9504,23.9295,23.6355,0.79275,18.8685,1.37025,0.7875,0,18,5,5,1
1255.9504,23.94,23.646,0.790125,18.8685,1.572375,0.7875,0,18,5,5,1
1268.2491,23.9505,23.6565,0.7875,18.8685,1.7745,0.7875,1,18,5,5,1
1268.2491,23.926875,23.632875,0.790125,18.871125,1.8165,0.7875,1,18,5,5,1
1268.2491,23.90325,23.60925,0.79275,18.87375,1.8585,0.7875,1,18,5,5,1
1250.665,23.879625,23.585625,0.795375,18.876375,1.9005,0.7875,1,18,5,5,1
1256.1023,23.856,23.562,0.798,18.879,1.9425,0.7875,2,18,5,5,1
1256.1023,23.779875,23.501625,0.795375,18.745125,2.0895,0.7875,2,18,5,5,1
1256.1023,23.70375,23.44125,0.79275,18.61125,2.2365,0.7875,2,18,5,5,1
1210.6232,23.627625,23.380875,0.790125,18.477375,2.3835,0.7875,2,18,5,5,1
1205.99,23.5515,23.3205,0.7875,18.3435,2.5305,0.7875,3,18,5,5,1
1167.7164,23.4675,23.25225,0.78225,18.204375,2.470125,0.7455,3,18,5,5,1
1138.0651,23.3835,23.184,0.777,18.06525,2.40975,0.7035,3,18,5,5,1
1130.08,23.2995,23.11575,0.77175,17.926125,2.349375,0.6615,3,18,5,5,1
1105.5355,23.2155,23.0475,0.7665,17.787,2.289,0.6195,4,18,5,5,1
1162.9626,23.354625,23.1735,0.7665,17.913,2.32575,0.580125,4,18,5,5,1
1165.4594,23.49375,23.2995,0.7665,18.039,2.3625,0.54075,4,18,5,5,1
1190.1375,23.632875,23.4255,0.7665,18.165,2.39925,0.501375,4,18,5,5,1
1245.7169,23.772,23.5515,0.7665,18.291,2.436,0.462,5,18,5,5,1
1245.7169,23.877,23.643375,0.769125,18.419625,2.333625,0.462,5,18,5,5,1
1263.301,23.982,23.73525,0.77175,18.54825,2.23125,0.462,5,18,5,5,1
1313.9788,24.087,23.827125,0.774375,18.676875,2.128875,0.462,5,18,5,5,1
1306.8353,24.192,23.919,0.777,18.8055,2.0265,0.462,6,18,5,5,1
1306.8353,24.17625,23.877,0.7875,19.005,1.84275,0.462,6,18,5,5,1
1306.8353,24.1605,23.835,0.798,19.2045,1.659,0.462,6,18,5,5,1
1306.8353,24.14475,23.793,0.8085,19.404,1.47525,0.462,6,18,5,5,1
1326.0488,24.129,23.751,0.819,19.6035,1.2915,0.462,7,18,5,5,1
1326.0488,24.33375,23.93475,0.821625,19.803,1.617,0.462,7,18,5,5,1
1326.0488,24.5385,24.1185,0.82425,20.0025,1.9425,0.462,7,18,5,5,1
1342.8792,24.74325,24.30225,0.826875,20.202,2.268,0.462,7,18,5,5,1
1347.5115,24.948,24.486,0.8295,20.4015,2.5935,0.462,8,18,5,5,1
1348.6256,25.281375,24.814125,0.816375,20.475,2.806125,0.462,8,18,5,5,1
1348.2947,25.61475,25.14225,0.80325,20.5485,3.01875,0.462,8,18,5,5,1
1360.8723,25.948125,25.470375,0.790125,20.622,3.231375,0.462,8,18,5,5,1
1393.8312,26.2815,25.7985,0.777,20.6955,3.444,0.462,9,18,5,5,1
1406.5497,26.614875,26.124,0.769125,20.8215,3.41775,0.462,9,18,5,5,1
1447.4525,26.94825,26.4495,0.76125,20.9475,3.3915,0.462,9,18,5,5,1
1476.6987,27.281625,26.775,0.753375,21.0735,3.36525,0.462,9,18,5,5,1
1544.0302,27.615,27.1005,0.7455,21.1995,3.339,0.462,10,18,5,5,1
1549.8197,28.058625,27.302625,0.735,21.14175,3.30225,0.462,10,18,5,5,1
1549.8197,28.50225,27.50475,0.7245,21.084,3.2655,0.462,10,18,5,5,1
1589.5592,28.945875,27.706875,0.714,21.02625,3.22875,0.462,10,18,5,5,1
1624.1564,29.3895,27.909,0.7035,20.9685,3.192,0.462,11,18,5,5,1
1627.2913,29.896125,28.28175,0.695625,21.123375,3.36,0.443625,11,18,5,5,1
1642.1443,30.40275,28.6545,0.68775,21.27825,3.528,0.42525,11,18,5,5,1
1640.343,30.909375,29.02725,0.679875,21.433125,3.696,0.406875,11,18,5,5,1
1633.5369,31.416,29.4,0.672,21.588,3.864,0.3885,12,18,5,5,1
1650.4834,31.68375,29.728125,0.653625,21.37275,3.90075,0.370125,12,18,5,5,1
1650.4834,31.9515,30.05625,0.63525,21.1575,3.9375,0.35175,12,18,5,5,1
1653.7782,32.21925,30.384375,0.616875,20.94225,3.97425,0.333375,12,18,5,5,1
1643.4885,32.487,30.7125,0.5985,20.727,4.011,0.315,13,18,5,5,1
1635.1211,32.382,30.807,0.580125,20.320125,3.892875,0.333375,13,18,5,5,1
1628.9948,32.277,30.9015,0.56175,19.91325,3.77475,0.35175,13,18,5,5,1
1629.704,32.172,30.996,0.543375,19.506375,3.656625,0.370125,13,18,5,5,1
1639.114,32.067,31.0905,0.525,19.0995,3.5385,0.3885,14,18,5,5,1
1641.4757,32.253375,31.2375,0.525,19.173,3.444,0.406875,14,18,5,5,1
1647.602,32.43975,31.3845,0.525,19.2465,3.3495,0.42525,14,18,5,5,1
1647.602,32.626125,31.5315,0.525,19.32,3.255,0.443625,14,18,5,5,1
1651.1056,32.8125,31.6785,0.525,19.3935,3.1605,0.462,15,18,5,5,1
1660.0458,32.98575,31.812375,0.522375,19.4565,3.178875,0.462,15,18,5,5,1
1672.4282,33.159,31.94625,0.51975,19.5195,3.19725,0.462,15,18,5,5,1
1672.4208,33.33225,32.080125,0.517125,19.5825,3.215625,0.462,15,18,5,5,1
1683.3043,33.5055,32.214,0.5145,19.6455,3.234,0.462,16,18,5,5,1
1665.7721,33.581625,32.326875,0.50925,19.569375,3.57,0.427875,16,18,5,5,1
1684.1425,33.65775,32.43975,0.504,19.49325,3.906,0.39375,16,18,5,5,1
1681.7363,33.733875,32.552625,0.49875,19.417125,4.242,0.359625,16,18,5,5,1
1704.1387,33.81,32.6655,0.4935,19.341,4.578,0.3255,17,18,5,5,1
1704.1387,33.739125,32.694375,0.485625,19.1415,4.475625,0.294,17,18,5,5,1
1704.1387,33.66825,32.72325,0.47775,18.942,4.37325,0.2625,17,18,5,5,1
1675.4807,33.597375,32.752125,0.469875,18.7425,4.270875,0.231,17,18,5,5,1
1727.678,33.5265,32.781,0.462,18.543,4.1685,0.1995,18,18,5,5,1
1727.678,33.43725,32.718,0.462,18.4905,3.845625,0.1995,18,18,5,5,1
1728.3872,33.348,32.655,0.462,18.438,3.52275,0.1995,18,18,5,5,1
1728.3947,33.25875,32.592,0.462,18.3855,3.199875,0.1995,18,18,5,5,1
1751.3138,33.1695,32.529,0.462,18.333,2.877,0.1995,19,18,5,5,1
1751.3138,33.09075,32.421375,0.46725,18.398625,2.982,0.1995,19,18,5,5,1
1760.3871,33.012,32.31375,0.4725,18.46425,3.087,0.1995,19,18,5,5,1
1749.3169,32.93325,32.206125,0.47775,18.529875,3.192,0.1995,19,18,5,5,1
1744.9089,32.8545,32.0985,0.483,18.5955,3.297,0.1995,20,18,5,5,1
1744.9089,32.802,31.959375,0.4935,18.781875,3.31275,0.17325,20,18,5,5,1
1743.1003,32.7495,31.82025,0.504,18.96825,3.3285,0.147,20,18,5,5,1
1743.1003,32.697,31.681125,0.5145,19.154625,3.34425,0.12075,20,18,5,5,1
1811.9524,32.6445,31.542,0.525,19.341,3.36,0.0945,21,18,5,5,1
1789.8545,32.53425,31.37925,0.532875,19.4565,3.252375,0.070875,21,18,5,5,1
1782.116,32.424,31.2165,0.54075,19.572,3.14475,0.04725,21,18,5,5,1
1773.4917,32.31375,31.05375,0.548625,19.6875,3.037125,0.023625,21,18,5,5,1
1904.7072,32.2035,30.891,0.5565,19.803,2.9295,0.0,22,18,5,5,1
1880.5306,32.04075,30.741375,0.56175,19.789875,2.921625,0.002625,22,18,5,5,1
1880.5306,31.878,30.59175,0.567,19.77675,2.91375,0.00525,22,18,5,5,1
1880.5306,31.71525,30.442125,0.57225,19.763625,2.905875,0.007875,22,18,5,5,1
1871.3302,31.5525,30.2925,0.5775,19.7505,2.898,0.0105,23,18,5,5,1
1903.2241,31.5,29.19,0.525,17.85,2.163,0.2415,23,18,5,5,1
1903.2241,31.5,29.085,0.525,17.85,2.163,0.2415,23,18,5,5,1
1798.9557,31.2375,28.98,0.5355,17.85,2.163,0.231,23,18,5,5,1
1914.774,31.143,29.9145,0.588,19.677,1.47,0.021,0,19,5,6,1
1914.774,31.040625,29.82,0.590625,19.67175,1.73775,0.018375,0,19,5,6,1
1914.774,30.93825,29.7255,0.59325,19.6665,2.0055,0.01575,0,19,5,6,1
1905.3882,30.835875,29.631,0.595875,19.66125,2.27325,0.013125,0,19,5,6,1
1854.2406,30.7335,29.5365,0.5985,19.656,2.541,0.0105,1,19,5,6,1
1813.0801,30.625875,29.428875,0.601125,19.656,2.186625,0.007875,1,19,5,6,1
1803.4363,30.51825,29.32125,0.60375,19.656,1.83225,0.00525,1,19,5,6,1
1794.5414,30.410625,29.213625,0.606375,19.656,1.477875,0.002625,1,19,5,6,1
1767.9623,30.303,29.106,0.609,19.656,1.1235,0.0,2,19,5,6,1
1755.3748,30.32925,29.129625,0.609,19.656,1.05525,0.023625,2,19,5,6,1
1806.9661,30.3555,29.15325,0.609,19.656,0.987,0.04725,2,19,5,6,1
1806.9661,30.38175,29.176875,0.609,19.656,0.91875,0.070875,2,19,5,6,1
1796.65,30.408,29.2005,0.609,19.656,0.8505,0.0945,3,19,5,6,1
1763.1946,30.279375,29.0745,0.61425,19.66125,0.847875,0.12075,3,19,5,6,1
1762.4817,30.15075,28.9485,0.6195,19.6665,0.84525,0.147,3,19,5,6,1
1781.8263,30.022125,28.8225,0.62475,19.67175,0.842625,0.17325,3,19,5,6,1
1733.2078,29.8935,28.6965,0.63,19.677,0.84,0.1995,4,19,5,6,1
1720.042,29.607375,28.47075,0.627375,19.41975,0.8085,0.1995,4,19,5,6,1
1729.5345,29.32125,28.245,0.62475,19.1625,0.777,0.1995,4,19,5,6,1
1676.3584,29.035125,28.01925,0.622125,18.90525,0.7455,0.1995,4,19,5,6,1
1654.9062,28.749,27.7935,0.6195,18.648,0.714,0.1995,5,19,5,6,1
1647.771,28.32375,27.570375,0.616875,18.388125,0.71925,0.1995,5,19,5,6,1
1633.2804,27.8985,27.34725,0.61425,18.12825,0.7245,0.1995,5,19,5,6,1
1620.326,27.47325,27.124125,0.611625,17.868375,0.72975,0.1995,5,19,5,6,1
1433.4775,27.048,26.901,0.609,17.6085,0.735,0.1995,6,19,5,6,1
1370.7423,27.006,26.83275,0.622125,17.87625,0.952875,0.1995,6,19,5,6,1
1378.9069,26.964,26.7645,0.63525,18.144,1.17075,0.1995,6,19,5,6,1
